Key,SourceUIC,TargetUIC
445-53104,445,53104
445-53108,445,53108
445-53179,445,53179
445-53282,445,53282
445-53286,445,53286
445-53287,445,53287
445-53297,445,53297
445-53298,445,53298
445-550,445,550
445-563,445,563
445-669,445,669
445-675,445,675
445-700,445,700
445-710,445,710
445-712,445,712
445-728,445,728
445-772,445,772
445-773,445,773
445-778,445,778
445-800,445,800
445-810,445,810
445-812,445,812
445-814,445,814
445-816,445,816
445-828,445,828
445-842,445,842
445-844,445,844
450-452,450,452
450-456,450,456
450-470,450,470
450-471,450,471
450-478,450,478
450-485,450,485
450-490,450,490
450-496,450,496
450-501,450,501
450-515,450,515
450-516,450,516
450-517,450,517
450-518,450,518
450-519,450,519
450-520,450,520
450-526,450,526
450-53025,450,53025
450-53032,450,53032
450-53036,450,53036
450-53041,450,53041
450-53044,450,53044
450-53054,450,53054
450-53078,450,53078
450-53079,450,53079
450-53104,450,53104
450-53107,450,53107
450-53108,450,53108
450-53163,450,53163
450-53170,450,53170
450-53171,450,53171
450-53172,450,53172
450-53174,450,53174
450-53175,450,53175
450-53271,450,53271
450-53272,450,53272
450-53276,450,53276
450-53277,450,53277
450-53280,450,53280
450-53281,450,53281
450-53282,450,53282
450-537,450,537
450-550,450,550
450-551,450,551
450-552,450,552
450-553,450,553
450-554,450,554
450-556,450,556
450-563,450,563
450-564,450,564
450-565,450,565
450-566,450,566
450-567,450,567
450-570,450,570
450-587,450,587
450-628,450,628
450-629,450,629
450-669,450,669
450-700,450,700
450-702,450,702
450-703,450,703
450-704,450,704
450-705,450,705
450-706,450,706
450-707,450,707
450-721,450,721
450-728,450,728
450-730,450,730
450-733,450,733
450-735,450,735
450-736,450,736
450-737,450,737
450-741,450,741
450-742,450,742
450-743,450,743
450-744,450,744
450-758,450,758
450-767,450,767
450-774,450,774
450-778,450,778
450-788,450,788
450-791,450,791
450-792,450,792
450-793,450,793
450-794,450,794
452-456,452,456
452-470,452,470
452-471,452,471
452-478,452,478
452-490,452,490
452-496,452,496
452-501,452,501
452-515,452,515
452-516,452,516
452-517,452,517
452-518,452,518
452-519,452,519
452-526,452,526
452-53032,452,53032
452-53044,452,53044
452-53078,452,53078
452-53079,452,53079
452-53104,452,53104
452-53107,452,53107
452-53108,452,53108
452-53143,452,53143
452-53146,452,53146
452-53150,452,53150
452-53171,452,53171
452-53172,452,53172
452-53272,452,53272
452-53277,452,53277
452-53281,452,53281
452-53282,452,53282
452-537,452,537
452-550,452,550
452-553,452,553
452-555,452,555
452-563,452,563
452-565,452,565
452-566,452,566
452-567,452,567
452-570,452,570
452-629,452,629
452-669,452,669
452-700,452,700
452-728,452,728
452-758,452,758
452-767,452,767
452-778,452,778
453-516,453,516
453-53032,453,53032
453-53044,453,53044
453-700,453,700
453-728,453,728
456-470,456,470
456-471,456,471
456-476,456,476
456-477,456,477
456-478,456,478
456-485,456,485
456-490,456,490
456-495,456,495
456-496,456,496
456-497,456,497
456-499,456,499
456-501,456,501
456-514,456,514
456-516,456,516
456-517,456,517
456-518,456,518
456-519,456,519
456-520,456,520
456-526,456,526
456-53015,456,53015
456-53021,456,53021
456-53025,456,53025
456-53027,456,53027
456-53028,456,53028
456-53030,456,53030
456-53032,456,53032
456-53039,456,53039
456-53041,456,53041
456-53044,456,53044
456-53049,456,53049
456-53050,456,53050
456-53053,456,53053
456-53054,456,53054
456-53055,456,53055
456-53068,456,53068
456-53075,456,53075
456-53078,456,53078
456-53079,456,53079
456-53082,456,53082
456-53083,456,53083
456-53102,456,53102
456-53106,456,53106
456-53107,456,53107
456-53108,456,53108
456-53109,456,53109
456-53110,456,53110
456-53111,456,53111
456-53114,456,53114
456-53115,456,53115
456-53116,456,53116
456-53119,456,53119
456-53143,456,53143
456-53146,456,53146
456-53150,456,53150
456-53172,456,53172
456-53176,456,53176
456-53179,456,53179
456-53200,456,53200
456-53203,456,53203
456-53219,456,53219
456-53271,456,53271
456-53272,456,53272
456-53276,456,53276
456-53277,456,53277
456-53280,456,53280
456-53282,456,53282
456-53284,456,53284
456-53286,456,53286
456-537,456,537
456-551,456,551
456-552,456,552
456-553,456,553
456-554,456,554
456-555,456,555
456-556,456,556
456-563,456,563
456-564,456,564
456-565,456,565
456-566,456,566
456-567,456,567
456-570,456,570
456-578,456,578
456-579,456,579
456-587,456,587
456-588,456,588
456-613,456,613
456-619,456,619
456-623,456,623
456-624,456,624
456-625,456,625
456-628,456,628
456-633,456,633
456-641,456,641
456-642,456,642
456-646,456,646
456-648,456,648
456-649,456,649
456-653,456,653
456-654,456,654
456-660,456,660
456-661,456,661
456-663,456,663
456-672,456,672
456-675,456,675
456-676,456,676
456-677,456,677
456-684,456,684
456-685,456,685
456-686,456,686
456-694,456,694
456-700,456,700
456-702,456,702
456-703,456,703
456-704,456,704
456-705,456,705
456-706,456,706
456-721,456,721
456-728,456,728
456-733,456,733
456-735,456,735
456-736,456,736
456-737,456,737
456-741,456,741
456-742,456,742
456-743,456,743
456-744,456,744
456-758,456,758
456-763,456,763
456-767,456,767
456-768,456,768
456-772,456,772
456-773,456,773
456-774,456,774
456-831,456,831
457-516,457,516
457-518,457,518
457-53032,457,53032
457-53044,457,53044
457-53272,457,53272
457-53277,457,53277
457-537,457,537
457-700,457,700
457-728,457,728
457-758,457,758
460-470,460,470
460-501,460,501
460-553,460,553
460-554,460,554
460-566,460,566
460-587,460,587
460-634,460,634
461-462,461,462
461-464,461,464
461-469,461,469
461-496,461,496
461-514,461,514
461-516,461,516
461-519,461,519
461-53015,461,53015
461-53027,461,53027
461-53028,461,53028
461-53032,461,53032
461-53044,461,53044
461-53108,461,53108
461-53179,461,53179
461-53282,461,53282
461-53286,461,53286
461-563,461,563
461-623,461,623
461-700,461,700
461-728,461,728
461-758,461,758
462-463,462,463
462-53051,462,53051
462-758,462,758
463-469,463,469
463-758,463,758
465-466,465,466
465-516,465,516
465-53032,465,53032
465-53044,465,53044
465-700,465,700
465-728,465,728
469-53051,469,53051
469-758,469,758
470-471,470,471
470-478,470,478
470-479,470,479
470-485,470,485
470-490,470,490
470-496,470,496
470-502,470,502
470-503,470,503
470-515,470,515
470-516,470,516
470-517,470,517
470-518,470,518
470-519,470,519
470-526,470,526
470-53032,470,53032
470-53044,470,53044
470-53078,470,53078
470-53079,470,53079
470-53104,470,53104
470-53106,470,53106
470-53107,470,53107
470-53108,470,53108
470-53143,470,53143
470-53146,470,53146
470-53150,470,53150
470-53271,470,53271
470-53272,470,53272
470-53276,470,53276
470-53277,470,53277
470-53280,470,53280
470-53281,470,53281
470-53282,470,53282
470-537,470,537
470-550,470,550
470-551,470,551
470-552,470,552
470-554,470,554
470-555,470,555
470-556,470,556
470-563,470,563
470-564,470,564
470-565,470,565
470-567,470,567
470-570,470,570
470-587,470,587
470-628,470,628
470-629,470,629
470-634,470,634
470-661,470,661
470-663,470,663
470-669,470,669
470-682,470,682
470-684,470,684
470-685,470,685
470-686,470,686
470-694,470,694
470-700,470,700
470-702,470,702
470-703,470,703
470-704,470,704
470-705,470,705
470-706,470,706
470-728,470,728
470-733,470,733
470-735,470,735
470-736,470,736
470-737,470,737
470-741,470,741
470-742,470,742
470-743,470,743
470-744,470,744
470-758,470,758
470-763,470,763
470-767,470,767
470-778,470,778
471-478,471,478
471-490,471,490
471-495,471,495
471-496,471,496
471-501,471,501
471-515,471,515
471-516,471,516
471-517,471,517
471-518,471,518
471-519,471,519
471-526,471,526
471-53032,471,53032
471-53044,471,53044
471-53049,471,53049
471-53053,471,53053
471-53078,471,53078
471-53079,471,53079
471-53104,471,53104
471-53107,471,53107
471-53108,471,53108
471-53143,471,53143
471-53146,471,53146
471-53150,471,53150
471-53271,471,53271
471-53272,471,53272
471-53276,471,53276
471-53277,471,53277
471-53281,471,53281
471-53282,471,53282
471-537,471,537
471-550,471,550
471-552,471,552
471-553,471,553
471-555,471,555
471-558,471,558
471-563,471,563
471-565,471,565
471-566,471,566
471-629,471,629
471-658,471,658
471-669,471,669
471-683,471,683
471-684,471,684
471-685,471,685
471-686,471,686
471-694,471,694
471-699,471,699
471-700,471,700
471-728,471,728
471-758,471,758
471-763,471,763
471-767,471,767
471-778,471,778
472-560,472,560
472-772,472,772
472-773,472,773
475-542,475,542
475-543,475,543
475-547,475,547
475-772,475,772
475-773,475,773
476-477,476,477
476-496,476,496
476-515,476,515
476-516,476,516
476-519,476,519
476-526,476,526
476-53032,476,53032
476-53044,476,53044
476-53104,476,53104
476-53107,476,53107
476-53108,476,53108
476-53282,476,53282
476-550,476,550
476-563,476,563
476-669,476,669
476-700,476,700
476-728,476,728
476-766,476,766
476-778,476,778
476-782,476,782
476-784,476,784
477-491,477,491
477-496,477,496
477-515,477,515
477-516,477,516
477-518,477,518
477-519,477,519
477-526,477,526
477-53032,477,53032
477-53044,477,53044
477-53104,477,53104
477-53107,477,53107
477-53108,477,53108
477-53282,477,53282
477-537,477,537
477-550,477,550
477-551,477,551
477-563,477,563
477-564,477,564
477-669,477,669
477-700,477,700
477-728,477,728
477-778,477,778
478-490,478,490
478-492,478,492
478-495,478,495
478-501,478,501
478-515,478,515
478-516,478,516
478-517,478,517
478-518,478,518
478-519,478,519
478-520,478,520
478-526,478,526
478-53032,478,53032
478-53044,478,53044
478-53049,478,53049
478-53053,478,53053
478-53068,478,53068
478-53078,478,53078
478-53079,478,53079
478-53104,478,53104
478-53107,478,53107
478-53109,478,53109
478-53110,478,53110
478-53111,478,53111
478-53114,478,53114
478-53119,478,53119
478-53143,478,53143
478-53146,478,53146
478-53150,478,53150
478-53200,478,53200
478-53203,478,53203
478-53219,478,53219
478-53271,478,53271
478-53272,478,53272
478-53276,478,53276
478-53277,478,53277
478-53281,478,53281
478-537,478,537
478-550,478,550
478-551,478,551
478-552,478,552
478-553,478,553
478-555,478,555
478-558,478,558
478-564,478,564
478-565,478,565
478-566,478,566
478-567,478,567
478-629,478,629
478-669,478,669
478-700,478,700
478-728,478,728
478-758,478,758
478-767,478,767
478-774,478,774
478-778,478,778
479-501,479,501
479-518,479,518
479-537,479,537
479-551,479,551
479-553,479,553
479-554,479,554
479-564,479,564
479-566,479,566
479-587,479,587
485-496,485,496
485-501,485,501
485-504,485,504
485-515,485,515
485-516,485,516
485-517,485,517
485-518,485,518
485-519,485,519
485-52000,485,52000
485-526,485,526
485-53014,485,53014
485-53027,485,53027
485-53032,485,53032
485-53044,485,53044
485-53104,485,53104
485-53108,485,53108
485-53143,485,53143
485-53146,485,53146
485-53150,485,53150
485-53271,485,53271
485-53276,485,53276
485-53280,485,53280
485-53282,485,53282
485-537,485,537
485-550,485,550
485-551,485,551
485-552,485,552
485-553,485,553
485-554,485,554
485-555,485,555
485-556,485,556
485-563,485,563
485-564,485,564
485-566,485,566
485-587,485,587
485-589,485,589
485-628,485,628
485-669,485,669
485-700,485,700
485-702,485,702
485-703,485,703
485-704,485,704
485-705,485,705
485-706,485,706
485-728,485,728
485-733,485,733
485-735,485,735
485-736,485,736
485-737,485,737
485-741,485,741
485-742,485,742
485-743,485,743
485-744,485,744
485-772,485,772
485-773,485,773
485-778,485,778
485-779,485,779
485-831,485,831
485-833,485,833
489-516,489,516
489-519,489,519
489-53027,489,53027
489-53032,489,53032
489-53044,489,53044
489-53054,489,53054
489-699,489,699
489-700,489,700
489-728,489,728
489-758,489,758
490-495,490,495
490-501,490,501
490-515,490,515
490-516,490,516
490-517,490,517
490-518,490,518
490-519,490,519
490-520,490,520
490-526,490,526
490-53032,490,53032
490-53044,490,53044
490-53049,490,53049
490-53053,490,53053
490-53068,490,53068
490-53078,490,53078
490-53079,490,53079
490-53104,490,53104
490-53107,490,53107
490-53109,490,53109
490-53110,490,53110
490-53111,490,53111
490-53114,490,53114
490-53119,490,53119
490-53143,490,53143
490-53146,490,53146
490-53150,490,53150
490-53200,490,53200
490-53203,490,53203
490-53219,490,53219
490-53271,490,53271
490-53272,490,53272
490-53276,490,53276
490-53277,490,53277
490-53281,490,53281
490-537,490,537
490-550,490,550
490-551,490,551
490-552,490,552
490-553,490,553
490-555,490,555
490-558,490,558
490-564,490,564
490-565,490,565
490-566,490,566
490-567,490,567
490-629,490,629
490-669,490,669
490-700,490,700
490-728,490,728
490-758,490,758
490-767,490,767
490-774,490,774
490-778,490,778
492-516,492,516
492-53032,492,53032
492-53044,492,53044
492-700,492,700
492-728,492,728
495-515,495,515
495-516,495,516
495-517,495,517
495-518,495,518
495-526,495,526
495-53032,495,53032
495-53044,495,53044
495-53104,495,53104
495-537,495,537
495-550,495,550
495-565,495,565
495-567,495,567
495-669,495,669
495-700,495,700
495-728,495,728
495-767,495,767
495-778,495,778
496-497,496,497
496-499,496,499
496-501,496,501
496-504,496,504
496-514,496,514
496-515,496,515
496-516,496,516
496-517,496,517
496-518,496,518
496-519,496,519
496-526,496,526
496-53015,496,53015
496-53025,496,53025
496-53027,496,53027
496-53028,496,53028
496-53030,496,53030
496-53032,496,53032
496-53036,496,53036
496-53039,496,53039
496-53040,496,53040
496-53041,496,53041
496-53044,496,53044
496-53049,496,53049
496-53050,496,53050
496-53053,496,53053
496-53054,496,53054
496-53055,496,53055
496-53071,496,53071
496-53075,496,53075
496-53078,496,53078
496-53079,496,53079
496-53104,496,53104
496-53107,496,53107
496-53109,496,53109
496-53110,496,53110
496-53143,496,53143
496-53146,496,53146
496-53150,496,53150
496-53163,496,53163
496-53172,496,53172
496-53179,496,53179
496-53271,496,53271
496-53272,496,53272
496-53276,496,53276
496-53277,496,53277
496-53280,496,53280
496-53284,496,53284
496-53286,496,53286
496-537,496,537
496-550,496,550
496-551,496,551
496-552,496,552
496-553,496,553
496-554,496,554
496-555,496,555
496-556,496,556
496-564,496,564
496-565,496,565
496-566,496,566
496-567,496,567
496-570,496,570
496-574,496,574
496-575,496,575
496-576,496,576
496-578,496,578
496-587,496,587
496-588,496,588
496-589,496,589
496-594,496,594
496-597,496,597
496-598,496,598
496-602,496,602
496-603,496,603
496-605,496,605
496-606,496,606
496-613,496,613
496-619,496,619
496-623,496,623
496-628,496,628
496-633,496,633
496-641,496,641
496-642,496,642
496-653,496,653
496-654,496,654
496-660,496,660
496-669,496,669
496-675,496,675
496-676,496,676
496-677,496,677
496-694,496,694
496-700,496,700
496-702,496,702
496-703,496,703
496-704,496,704
496-705,496,705
496-706,496,706
496-707,496,707
496-712,496,712
496-721,496,721
496-725,496,725
496-728,496,728
496-733,496,733
496-735,496,735
496-736,496,736
496-737,496,737
496-741,496,741
496-742,496,742
496-743,496,743
496-744,496,744
496-758,496,758
496-767,496,767
496-768,496,768
496-778,496,778
496-779,496,779
496-800,496,800
496-809,496,809
496-819,496,819
496-821,496,821
496-822,496,822
496-824,496,824
496-828,496,828
496-831,496,831
496-841,496,841
496-849,496,849
497-499,497,499
497-515,497,515
497-53104,497,53104
497-53108,497,53108
497-53282,497,53282
497-550,497,550
497-563,497,563
497-669,497,669
497-778,497,778
499-515,499,515
499-53104,499,53104
499-53108,499,53108
499-53282,499,53282
499-550,499,550
499-563,499,563
499-669,499,669
499-778,499,778
501-502,501,502
501-503,501,503
501-515,501,515
501-516,501,516
501-517,501,517
501-518,501,518
501-519,501,519
501-526,501,526
501-53032,501,53032
501-53044,501,53044
501-53078,501,53078
501-53079,501,53079
501-53104,501,53104
501-53106,501,53106
501-53107,501,53107
501-53108,501,53108
501-53143,501,53143
501-53146,501,53146
501-53150,501,53150
501-53271,501,53271
501-53272,501,53272
501-53276,501,53276
501-53277,501,53277
501-53280,501,53280
501-53281,501,53281
501-53282,501,53282
501-537,501,537
501-550,501,550
501-551,501,551
501-552,501,552
501-554,501,554
501-555,501,555
501-556,501,556
501-563,501,563
501-564,501,564
501-565,501,565
501-567,501,567
501-570,501,570
501-587,501,587
501-628,501,628
501-629,501,629
501-634,501,634
501-661,501,661
501-663,501,663
501-669,501,669
501-682,501,682
501-684,501,684
501-685,501,685
501-686,501,686
501-694,501,694
501-700,501,700
501-702,501,702
501-703,501,703
501-704,501,704
501-705,501,705
501-706,501,706
501-728,501,728
501-733,501,733
501-735,501,735
501-736,501,736
501-737,501,737
501-741,501,741
501-742,501,742
501-743,501,743
501-744,501,744
501-758,501,758
501-763,501,763
501-767,501,767
501-778,501,778
502-553,502,553
502-554,502,554
502-566,502,566
502-587,502,587
502-634,502,634
503-553,503,553
503-566,503,566
504-53108,504,53108
504-53282,504,53282
504-563,504,563
514-515,514,515
514-517,514,517
514-518,514,518
514-519,514,519
514-526,514,526
514-53015,514,53015
514-53104,514,53104
514-53107,514,53107
514-53108,514,53108
514-53282,514,53282
514-53284,514,53284
514-537,514,537
514-550,514,550
514-551,514,551
514-554,514,554
514-563,514,563
514-564,514,564
514-570,514,570
514-587,514,587
514-623,514,623
514-669,514,669
514-676,514,676
514-758,514,758
514-778,514,778
515-516,515,516
515-517,515,517
515-518,515,518
515-519,515,519
515-520,515,520
515-526,515,526
515-53015,515,53015
515-53021,515,53021
515-53025,515,53025
515-53027,515,53027
515-53028,515,53028
